"2007", "American Express", "Sr. Manager, e-Commerce New Product Development", "Public Company; 10,001+ employees; AXP; Financial Services industry", "linhumphrey", "2005", "j", "In this role, I managed American Express's online Cruise & Vacations business on www.americanexpress.com, where I managed the end to end customer experience. This responsibility included enhancements to the online booking engine and call center serviced bookings. To increase conversions and provide value to the American Express cardmember base, I managed the launch of Membership Rewards points as payment within the cruise and packaged vacation booking paths (allowing users to pay for all or part of their trip in points.) Additionally, my team redesigned the cruise and vacations product pages to more closely align with the main travel page and enable offer personalization by Amex card type. To further grow the cruise business, I worked with the interactive 'test kitchen' to create an interactive Flash experience targeting first time cruisers. My work included management of interactive agency relationships and third party fulfillment partners.",
"2005", "ICE Enterprise", "Director of Cruise Products", "", "linhumphrey", "2003", "j", "I held responsibility for account and project management of national accounts serviced by ICE. Private-label brands included Delta SkyMiles, Merill Lynch, USAA, American Express, and Barclays Carnival SeaMiles Mastercard. For each of these brands, I facilitated the launch of online booking engines and call center fulfillment. To exceed the high sales targets and service level agreements, I worked closely with our marketing, sales, fulfillment, and technology teams to manage each brand's successful launch. I also held responsiblity for supplier relations with the electronic distribution groups at the cruise lines for the Our Vacation Store group within ICE. In 2004, I was named President's Choice Award: Employee of the Year for my work with USAA and American Express, and my peers awarded me with the People's Choice: Team Player Award.",
"2001", "Carnival Cruise Lines", "Manager, Retail Development & Marketing", "Public Company; 10,001+ employees; CCL; Leisure, Travel & Tourism industry", "linhumphrey", "2000", "j", "In this role, I was responsible for a number of strategic projects, as identified by Carnival senior management. My primary project was the creation of the Carnival Vacation Store interactive retail kiosks, which won the 2002 Retail Design Award for e-tailing/Interactive Sites. From the initial concept, store design, and business plan, I was responsible for all aspects of this retail pilot program. Towards the end of my time at Carnival, I transitioned to Manager, Internet Marketing.",
"2000", "Carnival Cruise Lines", "Supervisor, Marketing Projects", "Public Company; 10,001+ employees; CCL; Leisure, Travel & Tourism industry", "linhumphrey", "1999", "j", "This role was created to handle special projects that fell outside of the normal marketing roles at Carnival. I was involved with the first internet marketing team, writing business plans and discovering best practices for programs such as email marketing and affiliate programs. I also did some work in video production, including promotional videos, new ship previews, and shipbuilder documentary. As part of this role, I also managed requests associated with shipboard/pierside filming, including the motion picture, "The Crew". Additionally, I worked on Carnival's reward component in the Starwood Preferred Guest program. My capstone project in this role was the creation of the Carnival Vacation Store interactive retail program, leading to my promotion to Manager of Retail Development & Marketing.",
"1999", "Carnival Cruise Lines", "Business Development Manager", "Public Company; 10,001+ employees; CCL; Leisure, Travel & Tourism industry", "linhumphrey", "1997", "j", "I served as Carnival's Business Development Manager for the Oregon and SW Washington territory. I was responsible for developing Carnival sales through the travel agency distribution channel. In addition to traditional sales calls, I also attended trade shows, consumer cruise nights, and performed sales training seminars throughout the area.",
"1997", "Novartis", "Medical Sales Representative", "Public Company; 10,001+ employees; NVS; Pharmaceuticals industry", "linhumphrey", "1995", "j", "I served as a pharmaceutical sales representative, promotion Lotrel, Lotensin, Tegretol, Voltaren, Cataflam, Estraderm, and Vivelle (along with line extensions) to the Texas Panhandle/Eastern New Mexico Territory. In 1996, my territory went from being 36 of 36 territories in the region to #2 of 36, earning Ciba's top Circle of Excellence sales award. Note: My hire date was with Ciba Geigy, who merged with Sandoz to become Novartis around the time of my departure.",
"", "Texas Tech University - Rawls College of Business", "Ph.D.", "Marketing", "linhumphrey", "", "e", "",
"", "Thunderbird School of Global Management", "MBA", "International Management", "linhumphrey", "", "e", "",
"", "Texas Tech University", "BBA", "Marketing", "linhumphrey", "", "e", "",
"2014-01-26", "Aon Hewitt Associates", "SAP Benefits Business Analyst", "Public Company; 10,001+ employees; HEW; Outsourcing/Offshoring industry", "lmoore58", "2010-10-01", "j", "Benefits Analyst for special projects, many which are large and complex involving many system enhancements and customizations using various user exits, custom function modules, tables, BADIs and programs. Also responsible for managing timeline for projects assigned to me, providing detailed estimates of the hours involved, ensuring project stays on track for go-live due date, resolving testing defects, creating both functional and technical specifications, and debugging issues in custom development.",
"2010-10-01", "EPI-USE", "Sr. SAP HCM Consultant", "Privately Held; 501-1000 employees; Information Technology and Services industry", "lmoore58", "2010-03-01", "j", "Current project: HCM ECC6.0 Benefits Implementation; Lead Benefits Consultant responsible for Blueprinting, Process Flows, Project Plan and all configuration along with integration with other modules and ABAP development inluding Functional Specs for interface and User Exit Development. Approximately 2,500 employees being implemented with various benefit programs.",
"2010-03-01", "The Baer Group", "SAP Consultant", "Privately Held; 51-200 employees; Information Technology and Services industry", "lmoore58", "2009-10-01", "j", "SAP Benefits Consultant",
"2009-09-01", "Convergys", "Consultant", "Public Company; 10,001+ employees; CVG; Outsourcing/Offshoring industry", "lmoore58", "2008-11-01", "j", "Responsible: Functional lead for Latin America region for Johnson & Johnson conversion; Responsible for managing all areas of configuration and development for multiple country conversions including business processes, defect resolution and eCase requirements. Participated in functional as well as technical team efforts for development, integration and pay-parallel test cycles. Primary focus on Benefits and Payroll functionality and interfaces. Primary emphasis; All countries were separate integrations so as functional lead, I did all the configuration for benefit plans including both government mandated plans and optional plans. Configured health, insurance, savings and miscellaneous plans like food coupons with multiple coverage groupings, eligibility groupings and dependent coverage groupings. Proficient in using Mercury Quality Center 9.0 for defect tracking and resolution. Proficient in using QuickBase for change order management. Proficient in using Sharepoint to manage and store all data related to the project.",
"2009-09-01", "Convergys Corporation", "SAP Benefits Analyst", "Public Company; 10,001+ employees; CVG; Outsourcing/Offshoring industry", "lmoore58", "2008-11-01", "j", "Project; Industry: Energy - Oil and Gas Version: ECC 6.0; Responsible: Responsible for managing all areas of configuration and development including interfaces, user exits and reports for Benefits and Benefits integration with Payroll and Personnel Administration and related business processes. Participated in functional as well as technical team efforts for development, integration and pay-parallel test cycles. Primary focus on Benefits and Payroll functionality and interfaces. Responsible for all areas of system development for Open Enrollment to include configuration, feature changes, user exit specifications for development and interface changes for active, retired and COBRA participants for union and non union groups both at Corporate and at the refineries along with the Retail employees, all of which have different benefit programs. Completed several conversion projects as the Benefits Lead converting various groups into Valero's system due to acquisitions or terminating contracts with TPAs including all configuration, user exit modification specifications, interface specifications and payroll integration. Created the specifications and worked with technical ABAP developer to create outbound interface to 401k provider extracting employee contributions from the payroll clusters. Created the specifications and worked with technical ABAP developer to create inbound interface to modify savings records with employee contribution percentages. Created the specifications and worked directly with technical ABAP developers to create and/or modify several user exits for Benefits allowing Valero specific HR business processes to be taken into account. Created specifications and worked directly with ABAP developers to create 21 outbound benefits interfaces with 12 different vendors utilizing the SAP IDOC process to pass ANSI Standard 834 files on a weekly basis...",
"2008-10-01", "Valero Energy Corporation", "SAP HCM I/S Analyst", "Public Company; 10,001+ employees; VLO; Oil & Energy industry", "lmoore58", "2006-02-01", "j", "Project; Industry: Energy - Oil and Gas Version: 4.7C; Responsible: Was assigned to be the Benefits Lead for the SAP conversion project Participated in Blue Print meetings as a user to provide base requirements necessary to construct business process mapping. Provided lead functional support for definition of detailed configuration plans. Worked with the SAP consultant to perform configuration of Benefits. Was the primary for unit testing and trouble-shooting analysis of all Benefits related processes. Participated in unit testing for interface and enhancement development. Provided lead functional support for cut-over and go-live on implementation project. Was the 'go-between' for the business users and the SAP consultants to provide the business requirements for the system to the consultants, and to provide feedback and explanation of SAP processes to the end-users. Created training and procedures manuals for all Benefits users and was the facilitator of a 4 day training class to educate the end users on the finished SAP system prior to implementation. Continued to supervise my direct reports on day-to-day issues and ongoing Benefits administration in our PeopleSoft system.",
"2006-01-01", "Valero Energy Corporation", "Benefits Supervisor", "Public Company; 10,001+ employees; VLO; Oil & Energy industry", "lmoore58", "2004-06-01", "j", "Responsible: Supervised the Welfare Benefits Department with 6 direct reports and 4 indirect reports with my team being responsible for all provider billings, life insurance claims, retiree administration and COBRA administration Responsible for managing workflow of 4-6 direct reports. Areas of responsibility included Leave Administration for all types of leaves including LTD and FMLA. Responsible for all COBRA and Retiree administration for all areas of the business. Responsible for administration of benefits for surviving spouses. Administered all Life Insurance and AD&D claims. Responsible for all provider billing payments and reconciliations for approximately 30 - 35 vendors. Responsible for all electronic eligibility interfaces and error processing. Responsible for reconciling all Medicare Secondary Payer claims. Responsible for reviewing and maintaining procedures and training manuals, employee handbooks, summary plan descriptions, plan documents and contracts. Assisted upper management in obtaining renewals, setting plan costs, providing reports and census data, assessing benefit plan usage and value of plans. Responsible for providing audits of data in PeopleSoft and ensuring appropriate corrections were executed. Worked closely with IS to provide all required plan configuration changes, plan cost changes, retiree calculation changes and responsible for testing all changes prior to implementing in production. Responsible for maintaining life insurance and AD&D plans for all grandfathered LTD employees. Responsible for reviewing and making a determination regarding requests for exceptions to procedure or laws regulating benefits. Worked closely with Legal Department to resolve disputes regarding benefits. Served as backup for Flex Plan administration for all active employees. Presented Benefits information at New Employee Orientations...",
"2004-05-01", "Valero Energy Corporation", "Benefits Supervisor", "Public Company; 10,001+ employees; VLO; Oil & Energy industry", "lmoore58", "2002-01-01", "j", "Responsible: responsible for all aspects of day-to-day processing of employee benefit changes, retiree and COBRA administration Responsible for ensuring that all benefits data from Ultramar and Total Petroleum mergers/acquisitions was entered correctly in Lawson system. Responsible for entering all terminations. Responsible for COBRA and Retiree Administration. Responsible for adjustments to employee's paychecks, administering benefit changes for qualifying events, open enrollment and provider eligibility files and error reports. Responsible for coordinating and giving presentations regarding New Hire Orientation and Open Enrollment.",
"2001-12-01", "Energy - Oil and Gas", "Benefits Coordinator", "", "lmoore58", "1997-02-01", "j", "Responsible: responsible for all aspects of day-to-day processing of employee benefit changes, retiree and COBRA administration Public Sector 403b and 457 Detailed financial and customer service work including problem resolutions and speaking with and interpreting for Spanish-speaking customers. Answered 7 phone lines regarding calls from employees, providers and insurance carriers concerning employee benefits, claim status, verification of benefits, eligibility and complaints. Responsible for new employee benefits orientation. Processed enrollments, changes, terminations and all Open Enrollment changes. Responsible for all COBRA and Retiree Benefits administration. Responsible for provider billings. Responsible for daily claims check run. Responsible for all data entry in the AS400 benefits system. Represented SwRI as a member of the PacifiCare Consumer Advisory Committee.",
"", "Palo Alto College", "working on Associates", "Computer Science", "lmoore58", "", "e", "",
"2014-01-26", "Publicis Kaplan Thaler", "ACD / VP / CW", "Public Company; 501-1000 employees; Marketing and Advertising industry", "logogeo25", "2011-05-01", "j", "For the past year or so I've worked on the Citibank account, producing TV spots, radio, print, outdoor, digital, and social executions. My most recent work appeared on the 2012 Olympic Games. It's a 360 position where I handle all sorts of pieces of business for Citi. And enjoy free donuts on Fridays.",
"2012-03-01", "Wordbang, Inc.", "Owner / CD / writer", "", "logogeo25", "2007-09-01", "j", "After my first few years in advertising, I freelanced for nearly a decade, before returning to full-time at Merkley. After Merkley and Concept Farm, I went back to being freelance just in time for the Great Recession. Despite the worst economy in history, I supported myself with various writing projects and produced several campaigns.",
"2007-09-01", "Concept Farm", "Creative Director", "Privately Held; 11-50 employees; Marketing and Advertising industry", "logogeo25", "2006-04-01", "j", "Wrote advertising, strategic platforms, and marketing initiatives for BMW Motorcycles. I also worked on the ESPN and James Patterson Entertainment accounts. At Concept Farm I did a lot of ENG newsgathering, event marketing, as well as producing viral films, social networking sites, and microsites for lead development. This job was a comprehensive marketing experience that involved much more than writing clever ads.",
"2006-04-01", "Merkley & Partners", "Associate Creative Director", "Public Company; 51-200 employees; Marketing and Advertising industry", "logogeo25", "2004-04-01", "j", "Ran the BMW Motorcycles account and also worked on Mercedes-Benz, Arby's, Smith-Barney, E-LOAN, NY Post, Lipitor, Prevacid, and SBC.",
"1994-07-01", "TBWA/Chiat/Day", "Senior Writer", "Public Company; 501-1000 employees; OMC; Marketing and Advertising industry", "logogeo25", "1992-01-01", "j", "Writer on Reebok, MTV, and American Express. Won several awards including Clio, One Show, D&AD, Addy's. One of the best jobs I've had in my career I worked with many talented people who have all gone on to great success in advertising. The ones who are not locked up in Bellevue muttering about hexalite midsole cushioning, anyway.",
"1991-11-01", "Kirshenbaum + Bond", "Copywriter", "Public Company; 201-500 employees; MDCA; Marketing and Advertising industry", "logogeo25", "1990-07-01", "j", "This was my first job at a NY ad agency, back when K&B was only a few years old. I met most of my closest friends at the agency and cut my eyeteeth on Guinness and Kenneth Cole. I also had a brief and hopelessly quixotic exposure to men's couture, before deciding that Carhartt was more my speed.",
"", "Portfolio Center", "Masters", "Copywriting", "logogeo25", "", "e", "",
"", "U.S. Steel", "B.A.", "Shoveling", "logogeo25", "", "e", "",
"2014-01-26", "American Nursing Care", "Director of Sales", "Privately Held; 1001-5000 employees; Hospital & Health Care industry", "lontran", "2012-07-01", "j", "- Supports company's mission, values, strategic goals and high standards of customer service. Consistently lives People First behaviors. - Manages sales staff to accomplish the company’s targeted admissions and revenue goals. - Develops and implements sales/marketing plan for all company products/service offerings, consistent with market analysis, reflecting referral source targets. - Responsible for census development through the implementation of external and internal sales and marketing programs with both existing and new accounts.",
"2012-07-01", "Vitas Healthcare", "Director of Market Development", "Public Company; 10,001+ employees; CHE; Hospital & Health Care industry", "lontran", "2011-01-01", "j", "- Provided direction to hospital, physician, long term care sales representatives and community liasons to achieve sales goal. - Participated in training management and team members regarding the referral, intake and admissions process. - Developed strategic plans that support the organization's sales goals, mission, and values based on internal and external needs assessment.",
"2011-01-01", "Southern Implants", "Regional Sales Manager", "Privately Held; 11-50 employees; Medical Devices industry", "lontran", "2010-03-01", "j", "- To meet and exceed sales objectives for all Southern Implants products for Ohio, Kentucky and Indiana by developing profitable relationships with oral surgeons, periodontists and dental practices. - Uncover, understand and exceed customer expectations. - Identify, target and convert prospect accounts and new business",
"2009-06-01", "sanofi-aventis", "District Sales Manager, Institutional", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "2007-08-01", "j", "Responsible for driving assigned hospital business results in Cincinnati and Dayton for Lovenox and Plavix leading a team of 11 sales professionals.",
"2007-07-01", "sanofi-aventis", "District Sales Manager, Primary Care", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "2002-03-01", "j", "Recruited and coached 10 sales professionals in Western Ohio to exceed sales objectives for primary care products (Actonel, Ambien CR, Allegra, Lantus)",
"2002-03-01", "sanofi-aventis", "Senior Sales Representative", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "1997-12-01", "j", "Served as disease state expert to drive market and product growth for Actonel, Allegra and Altace calling on healthcare professionals, community hospitals and pharmacies.",
"1997-12-01", "sanofi-aventis", "Senior Project Engineer", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "1994-12-01", "j", "Directed engineering design, schedule and expansion of facilities and manufacturing processes",
"1994-12-01", "sanofi-aventis", "Manufacturing Supervisor", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "1992-12-01", "j", "Led diversified group of associates to meet production priorities and ensure product met quality standards and complied with all regulations.",
"1992-12-01", "sanofi-aventis", "Project Engineer", "Public Company; 10,001+ employees; SNY; Pharmaceuticals industry", "lontran", "1988-06-01", "j", "Managed projects in the areas of facilities and product engineering. Directed the design, construction and startup.",
"", "Xavier University", "Master in Business Administration", "Business", "lontran", "", "e", "",
"", "University of Cincinnati", "B.S", "Chemical Engineering", "lontran", "", "e", "",
"2014-01-26", "JWT", "Producer", "Public Company; 5001-10,000 employees; WPP; Marketing and Advertising industry", "lorettarae", "2011-08-01", "j", "Formed a Meetup Group to create a community that works together to create positive "greater good" outcomes using creativity, innovation, play and fun.",
"2011-08-01", "Creative Instigators", "Founder", "", "lorettarae", "2010-05-01", "j", "Travel Channel— “Best Places I’ve Ever Been” – Associate Producer/ Post-Production Coordinator Verizon/Fios TV—“Photo ID” -- Multimedia Producer Madison Square Garden Entertainment Network—“TXT MSG” – Photo coordinator",
"2011-07-01", "Spin the Bottle Productions", "Multiple Production Roles", "", "lorettarae", "2010-03-01", "j", "Invited to attend this prestigious photojournalism workshop in 2001, and worked in numerous capacities from 2002-2010 as a volunteer.",
"2011-07-01", "Bathhouse Photo Studios", "Freelance Studio Manager", "Privately Held; 1-10 employees; Photography industry", "lorettarae", "2003-01-01", "j", "-Promoted Festival, managed contest entries, created outreach strategies, researched and developed partnerships with educators, community groups, filmmakers and non-profits; researched and proposed ideal "Take Action Links" to complement films -Wrote and edited discussion guides for educational outreach; updated news items on website; tracked online coverage of films",
"2010-10-01", "Eddie Adams Workshop", "Volunteer Staff", "", "lorettarae", "2002-10-01", "j", "Provided high-end imagery for editorial and advertising clients Clients include: ESPN Magazine, Sports Illustrated, Time Magazine, Parade, TV Guide, Consulting Magazine, Jhane Barnes, Voom Networks/HD TV etc. From August 2002-July 2005: Photo assistant to Heinz Kluetmeier for Sports Illustrated/The Ringling Bros. and Barnum & Bailey Circus; Photo Assistant for Eddie Adams and many other renowned photographers From August 2005-Dec 2009: Teamed up with Geo Rittenmyer and worked as partners "Loreffrey Photography"",
"2010-03-01", "Arts Engine, Inc.", "Media That Matters Film Festival Outreach", "Nonprofit; 11-50 employees; Media Production industry", "lorettarae", "2009-12-01", "j", "Hired to research and generate story ideas, help with production and act as a resource for workshop participants.",
"2009-12-01", "Freelance Photographer / Producer", "Photographer / Producer", "", "lorettarae", "2002-08-01", "j", "Photojournalism Internship: photographed general news assignments, sports, features, spot news and portraits; awarded “Best Photo Story” by Wyoming Press Association",
"", "New York University", "Continuing Ed:", "Basic Project Management Class", "lorettarae", "", "e", "",
"", "University of Florida", "Masters", "Mass Communication/ Journalism", "lorettarae", "", "e", "",
"", "University of South Florida", "Bachelor of Arts", "International Studies, minor in Spanish", "lorettarae", "", "e", "",
"2013-07-01", "Fried Frank", "Summer Associate", "Partnership; 501-1000 employees; Law Practice industry", "lorindalepierce", "2013-05-01", "j", "Coordinated multi-agency efforts to resolve constituent issues Planned and implemented programs related to mayoral initiatives Prepared performance and budget oversight materials to be presented to the DC Council",
"2011-08-01", "Taste of DC, LLC", "Project Manager/ Government Relations Liaison", "Privately Held; 11-50 employees; Food & Beverages industry", "lorindalepierce", "2011-06-01", "j", "Developed sales strategies to increase the share of market for Cymbalta, Strattera, and Zyprexa Leveraged relationships with primary care physicians to gain time and access to present product related information Planned and executed FDA approved programs for physicians located in sales territory Performed daily administrative duties associated including managing the territory budget, monitoring sales performance, and tracking sample inventory",
"2010-12-01", "Executive Office of Mayor Adrian Fenty", "Director of Operations", "", "lorindalepierce", "2009-10-01", "j", "Coordinated publication deadlines with Editor in Chief and publisher Managed staff payroll and the operating budget Used InDesign and Photoshop to create layouts and ads Sold advertising space to generate revenue",
"2010-12-01", "Executive Office of Mayor Adrian Fenty", "Special Assistant", "", "lorindalepierce", "2009-10-01", "j", "Reviewed direct mail creative controls for credit cards and developed new strategies using findings Analyzed in-bound telemarketing data and developed scorecards for co-brand credit card sales Compiled information from creative matrices for direct mail campaigns",
"2009-05-01", "Eli Lilly and Company", "Primary Care Sales Representative", "Public Company; 10,001+ employees; LLY; Pharmaceuticals industry", "lorindalepierce", "2008-05-01", "j", "Performed web-based research for current public health contracts Marketed a domestic violence website to domestic violence organizations Assisted in the development of proposals for contracts",
"2008-05-01", "Bison Yearbook", "Managing Editor", "", "lorindalepierce", "2007-08-01", "j", "Collaborated with account executives to develop advertising campaigns for clients including Dodge and HUD Researched and compiled advertising costs for various media outlets Assisted account executives in planning promotional events",
"2007-08-01", "JPMorgan Chase", "Acquisitions Intern", "Public Company; 10,001+ employees; JPM; Financial Services industry", "lorindalepierce", "2007-06-01", "j", "Performed adjustments on credit card accounts when necessary Provided and explained account information to customers Sold credit related products offered by the bank",
"2007-05-01", "Wright Group LLC", "Intern", "", "lorindalepierce", "2007-02-01", "j", "Approved credit line increase and consolidation requests Organized customer correspondence Retrieved and delivered credit documents as requested by lending officers",
"", "Georgetown University Law Center", "J.D.", "Advertising; Journalism; Business Administration", "lorindalepierce", "", "e", "",
"2014-01-26", "► Integrated Alliances U - LinkedIn on-demand eLearning for B2B Business", "► CEO - Chief Executive Officer | B2B BUSINESS DEVELOPMENT | LinkedIn & Social Media Consultant", "Privately Held; 11-50 employees; Professional Training & Coaching industry", "loriruff", "2008", "j", "We help businesses become more successful with LinkedIn through comprehensive & inspiring LinkedIn training programs: live in-person, via the web and on our ground-breaking e-learning portal Integrated Alliances U. Sales performance enhancement means your team can bring in more sales in less time with less effort. Recruiters get the results they seek too. Gotta Quota? We’ll show you how to Bust It! We’ve been training on LinkedIn & Social Media since 2006. In fact, we have trainer over 100 OTHER LinkedIn trainers and delivered over 500 LinkedIn sessions around the globe. Our clients are businesses and associations located around the world. We travel endlessly and deliver our training in both in-person and online via Webinar and Video Skype. Partnered up at Integrated Alliances with founder Mike O’Neil, my area of responsibility is operations, Social Media Marketing, PR, Branding and Online Reputation Management. I manage partner recruiting, JV relationships and LinkedIn business training development for recruiting, job seekers, marketing, branding, small business and outplacement training. Mike focuses on sales performance & technology training development and our sales, curriculum development and R&D. Check out his Rockstar Profile at http://www.linkedin.com/in/mikeoneil. Mike and I often train TOGETHER as retention & post training results are that much more attractive. We train in a familiar “business tone” or with an INSPIRING “Rock ‘N Roll attitude” to engage your audience and to help them retain their new knowledge. Here at Integrated Alliances, we… 1. SHOW people how to create opportunities by connecting. 2. TEACH the strategic use of online networks to enhance success. 3. EDUCATE sales and marketing professionals how to put the power of LinkedIn to work. 4. COUNSEL recruiters & individuals in career transition to aid their efforts. Call us about how we can help your organization accelerate its success through LinkedIn training today: 773-717-2779.",
"2014-01-26", "Integrated Alliances: Keynote & Conference Public Speaker; Inspire Business, LinkedIn, Social Media", "► Keynote & Breakout SPEAKER & TRAINER: LinkedIn & Social Media Speaker & Trainer", "Privately Held; 11-50 employees; Professional Training & Coaching industry", "loriruff", "2007", "j", "SELECTED EVENTS: 2013: ☆ AESC, NY, NY ☆ JVAlert:Live ☆ Author U Extravaganza ☆ IWLA/HWC South East Social Media for the Supply Chain ☆ Revenue North Business Growth Regional Confs ☆ GSMI Social Media Strategies Summit ☆ BizNext Live (New Media Expo) 2012: ☆ GSMI Social Media Strategies Summit ☆ Techn News Byte Social Media Conf Keynote, Honolulu ☆ Think Ditigal Conf, Monterrey Mexico ☆ PrideStaff PAC, Orlando ☆ Networkification College Tour, Midwest USA 2011: ☆ SoTec: Southland Technical Conf ☆ MIMA Summit: The Digital Decade ☆ SMB Nation ☆ Internal Auditors Assoc ☆ Social Media Summit, Mexico City ☆ Online Marketing Summit Super Regional: Minneapolis, Seattle, Denver, Boston, Atlanta ☆ Reboot: Information Security & Privacy, Victoria, British Columbia ☆ Academy Leadership Sales Retreat ☆ Langley Center for New Media "Strategic Biz Dev Intensive" 2010: ☆ Reboot: Information Security & Privacy, Ottawa, Canada ☆ National Association of Personnel Services (NAPS) ☆ Business Women’s Symposium ☆ Langley Center for New Media "Social Media Marketing Intensive" ☆ Health Information Management Assoc ☆ "AFFCon 2010" National Affiliate Conf ☆ Metro Atlanta Chamber of Commerce Small Business of the Year Celebration ☆ Atlanta Business Breakfast ☆ BOOST Conf (MSC) ☆ CAHSA Colorado Association for Health Services for the Aging ☆ BYU Mgmt Association and SJSU Alumni w San Jose State University Alumni 2007–09: ☆ Career Reboot Camp ☆ Liberated Marketing Conf, Toronto, Canada ☆ Midwest Super Conference (MSC) ☆ Management Recruiter's International (MRI) Mid-Atlantic & Southeast Regional ☆ eWomen Network ☆ Marketing Recruiters Network (MRN) ☆ Meeting Professionals International (MPI, MPISCC) ☆ Denver Gay & Lesbian Chamber of Commerce ☆ AVA Leadership Association Annual, Aman, Jordan ☆ Liberation Student, Jerusalem, Isreal ☆ Hiring Smart Partner Conf, Halifax, Nova Scotia ☆ Tyson de Mexico National Sales Conference, Monterrey Mexico ☆ University of Tennessee SHRM Student Conf",
"2014-01-26", "► RockTheWorld with LinkedIn on NewGen Broadcasting & WebmasterRadio.FM | iTunes, Sticher, BluBrry", "► Rockin' RADIO HOST, Speaker, Interviewer & Exec Producer | LinkedIn® & Social Media Best Practices", "Privately Held; 51-200 employees; Media Production industry", "loriruff", "2010-08-01", "j", "As a featured show on WebmasterRadio.fm, we attract listeners who seek to be inspired into action on LinkedIn and other social networking and social media platforms. We educate on best practices; entertain and inspire through conversations about music, concerts, and relationships; and we offer fun stories that describe real situations you can relate to. Know someone with a cool success story on LinkedIn? Do you have a favorite LinkedIn guru? Know a startup finding success in the online world? Tell us about them! We're looking for neat people with great stories to interview! Join us live on Mondays at 5:00 pm Eastern at http://www.webmasterradio.fm; visit our archive page at http://www.rocktheworldradio.com; or subscribe to the show on iTunes ("RockTheWorld with LinkedIn"), write reviews and rate the shows. Find us on iTunes here: http://itunes.apple.com/us/podcast/rocktheworld-with-linkedin/id393259855 (copy and paste the link into your browser for direct access to the featured page). If you do subscribe or review the show let us know. They don't! We'll have a special gift when you send a screen shot of your review to me at success@rocktheworldbook.com.",
"2014-01-26", "Arthritis National Research Foundation", "Celebrity Spokesperson | Advocate", "Nonprofit; 1-10 employees; Nonprofit Organization Management industry", "loriruff", "2013", "j", "I believe in empowering change in the world – change for the people I meet – change for you. Why should you care that I’m a “spokesmodel” for this organization? With youthful curiosity, I work to accept my humanity. I seem to ask questions, think, and believe a little differently than my peers. Despite having aggressive, incredibly painful and debilitating Rheumatoid Arthritis (Rheumatoid Autoimmune Disorder or RAD), continued enthusiasm and sincerity link me to everyone I meet. I am a survivor of multiple, complex, chronic medical conditions and a near-fatal motorcycle wreck. With encouragement, I try to be bravely open and vulnerable about insights, as I inspire others to live their passions encouraging trans-formative change in my community of friends, fans and clients. When I appeared at Internet Prophets Live in Chicago, April 2013, I met the Marketing Director of this foundation. We exchanged cards and promised each other a follow-up call. I asked why Derek was attending and he responded that, as the Marketing Director, he wanted to learn to use every tool he could to help spread awareness, positively impact funding, and make a change in the lives of people like me who were affected by this and other forms of Arthritis. The Arthritis National Research Foundation (ANRF) funds scientists to cure arthritis by discovering the causes of arthritis and its related diseases including osteoarthritis, rheumatoid arthritis, lupus, juvenile arthritis and other autoimmune diseases. I wanted to raise my own bar on how I share and support causes I believe in, so we have agreed to work together to achieve the goals of the organization and to positively impact millions of lives.",
"2014-01-26", "Dermal Life LLC", "Celebrity Spokesperson | Advisor | Social Media Marketing Strategy", "Privately Held; 1-10 employees; Pharmaceuticals industry", "loriruff", "2013", "j", "As Celebrity Spokesperson, I evangelize the flagship product of Dermal Life: La Fontaine Face & Body Crème. It's not a hard job. I love it! La Fontaine not only helps keep my skin younger-looking, soft and supple, this product protects me from what would otherwise be a skin-damaging strict medical protocol. Dermal Life was founded with a mission to develop advanced skin care products that maximize skin health. Americans spend an estimated $55 billion on skin care annually. Major skin care problems include sunburns, burns, rosacea, dermatitis, chronic wounds, and skin damage caused by age and environmental factors. Dermal Life has developed a generic brand of a classic French remedy that is recommended by French dermatologists, sold in most French apothecaries and used in 70% of French households. Our Hydropermeate Topical emulsion received FDA clearance in May 2013 for both prescription and first aid indications. Prescription indications include: 1st and 2nd degree burns including sunburns; radiation dermatitis; full thickness wounds, pressure sores, and dermal ulcers; dermal donor and graft site management; and superficial wounds and minor abrasions. Additionally, Dermal Life launched La FONTAINE Hydration Cream on June 1, 2013. La FONTAINE is scientifically formulated to smooth and lessen the appearance of fine lines and wrinkles caused by sun, the environment, lack of hydration and natural aging. (Trust me: it works!) If you're interested in a free sample, call ☎ 800-590-1205 and let them know The LinkedIn Diva sent you! Specialties Advanced skin care solutions for wound, burn, first aid and cosmetic dermatology indications.",
